1	1661563848706	1567257.0
2	1661563849109	1567665.0
3	1661563849430	1568022.0
4	1661563849698	1568277.0
5	1661563850330	1568889.0
6	1661563850609	1569195.0
7	1661563851498	1570062.0
8	1661563851805	1570368.0
9	1661563852703	1571286.0
10	1661563853300	1571898.0
11	1661563853899	1572459.0
12	1661563854201	1572765.0
13	1661563854512	1573071.0
14	1661563855107	1573683.0
15	1661563855699	1574295.0
16	1661563856012	1574601.0
17	1661563856588	1575162.0
18	1661563856906	1575468.0
19	1661563857806	1576386.0
20	1661563858383	1576947.0
21	1661563858684	1577253.0
22	1661563859907	1578477.0
23	1661563860207	1578783.0
24	1661563860511	1579089.0
25	1661563860785	1579344.0
26	1661563861089	1579650.0
27	1661563861414	1580007.0
28	1661563861685	1580262.0
29	1661563861998	1580568.0
30	1661563862582	1581180.0
31	1661563862886	1581486.0
32	1661563863209	1581792.0
33	1661563863488	1582047.0
34	1661563864118	1582710.0
35	1661563864394	1582965.0
36	1661563864707	1583271.0
37	1661563865291	1583883.0
38	1661563865613	1584189.0
39	1661563865890	1584445.0
40	1661563866200	1584802.0
41	1661563866791	1585363.0
42	1661563867109	1585669.0
43	1661563867697	1586281.0
44	1661563868014	1586587.0
45	1661563868610	1587199.0
46	1661563869242	1587811.0
47	1661563869416	1588015.0
48	1661563869513	1588066.0
49	1661563870091	1588678.0
50	1661563870407	1588984.0
51	1661563870686	1589239.0
52	1661563870990	1589545.0
53	1661563871313	1589902.0
54	1661563871597	1590157.0
55	1661563871900	1590463.0
56	1661563872506	1591075.0
57	1661563872795	1591381.0
58	1661563873399	1591993.0
59	1661563873710	1592299.0
60	1661563874599	1593166.0
61	1661563874913	1593472.0
62	1661563875190	1593778.0
63	1661563875510	1594084.0
64	1661563876410	1595002.0
65	1661563877000	1595563.0
66	1661563877596	1596175.0
67	1661563878180	1596736.0
68	1661563878501	1597093.0
69	1661563878813	1597399.0
70	1661563879395	1597960.0
71	1661563880307	1598878.0
72	1661563880587	1599184.0
73	1661563880901	1599490.0
74	1661563881185	1599745.0
75	1661563881503	1600102.0
76	1661563882091	1600664.0
77	1661563882402	1600970.0
78	1661563882709	1601276.0
79	1661563882986	1601582.0
80	1661563883332	1601888.0
81	1661563883603	1602194.0
82	1661563883695	1602296.0
83	1661563884781	1603367.0
84	1661563885098	1603673.0
85	1661563885683	1604285.0
86	1661563886284	1604846.0
87	1661563886607	1605203.0
88	1661563886879	1605458.0
89	1661563887199	1605764.0
90	1661563887790	1606376.0
91	1661563888420	1606988.0
92	1661563888701	1607294.0
93	1661563888966	1607549.0
94	1661563889576	1608161.0
95	1661563890162	1608722.0
96	1661563890482	1609079.0
97	1661563890792	1609385.0
98	1661563891072	1609640.0
99	1661563891698	1610252.0
100	1661563891966	1610558.0
101	1661563892290	1610864.0
102	1661563892594	1611170.0
103	1661563892866	1611425.0
104	1661563893766	1612343.0
105	1661563894078	1612649.0
