0	1661566022483	3741123.0
1	1661566022621	3741225.0
2	1661566022667	3741276.0
3	1661566022715	3741327.0
4	1661566022757	3741378.0
5	1661566022805	3741429.0
6	1661566022853	3741480.0
7	1661566022899	3741531.0
8	1661566022946	3741582.0
9	1661566023035	3741684.0
10	1661566023126	3741735.0
11	1661566023169	3741786.0
12	1661566023208	3741837.0
13	1661566023253	3741888.0
14	1661566023298	3741939.0
15	1661566023344	3741990.0
16	1661566023432	3742041.0
17	1661566023478	3742092.0
18	1661566023615	3742245.0
19	1661566023665	3742296.0
20	1661566023707	3742347.0
21	1661566023748	3742398.0
22	1661566023834	3742449.0
23	1661566023876	3742500.0
24	1661566023919	3742551.0
25	1661566023964	3742602.0
26	1661566024012	3742653.0
27	1661566024056	3742704.0
28	1661566024102	3742755.0
29	1661566024199	3742807.0
30	1661566024247	3742858.0
31	1661566024295	3742909.0
32	1661566024342	3742960.0
33	1661566024387	3743011.0
34	1661566024431	3743062.0
35	1661566024474	3743113.0
36	1661566024523	3743164.0
37	1661566024566	3743215.0
38	1661566024656	3743266.0
39	1661566024742	3743368.0
40	1661566024783	3743419.0
41	1661566024828	3743470.0
42	1661566024872	3743521.0
43	1661566024960	3743572.0
44	1661566025004	3743623.0
45	1661566025051	3743674.0
46	1661566025099	3743725.0
47	1661566025187	3743827.0
48	1661566025233	3743878.0
49	1661566025283	3743929.0
50	1661566025331	3743980.0
51	1661566025417	3744031.0
52	1661566025463	3744082.0
53	1661566025504	3744133.0
54	1661566025548	3744184.0
55	1661566025591	3744235.0
56	1661566025634	3744286.0
57	1661566025683	3744337.0
58	1661566025774	3744389.0
59	1661566025822	3744440.0
60	1661566025864	3744491.0
61	1661566025904	3744542.0
62	1661566025946	3744593.0
63	1661566026029	3744644.0
64	1661566026078	3744695.0
65	1661566026119	3744746.0
66	1661566026167	3744797.0
67	1661566026208	3744848.0
68	1661566026248	3744899.0
69	1661566026333	3744950.0
70	1661566026378	3745001.0
71	1661566026419	3745052.0
72	1661566026557	3745205.0
73	1661566026606	3745256.0
74	1661566026686	3745307.0
75	1661566026733	3745358.0
76	1661566026779	3745409.0
77	1661566026827	3745460.0
78	1661566026871	3745511.0
79	1661566026917	3745562.0
80	1661566026966	3745613.0
81	1661566027054	3745664.0
82	1661566027099	3745715.0
83	1661566027142	3745766.0
84	1661566027190	3745817.0
85	1661566027233	3745868.0
86	1661566027279	3745919.0
87	1661566027322	3745970.0
88	1661566027368	3746021.0
89	1661566027454	3746072.0
90	1661566027498	3746123.0
91	1661566027538	3746174.0
92	1661566027665	3746276.0
93	1661566027711	3746327.0
94	1661566027761	3746378.0
95	1661566027855	3746480.0
96	1661566027902	3746531.0
97	1661566027944	3746582.0
98	1661566027992	3746633.0
99	1661566028083	3746735.0
100	1661566028174	3746786.0
101	1661566028217	3746837.0
102	1661566028266	3746888.0
103	1661566028313	3746939.0
104	1661566028362	3746990.0
105	1661566028406	3747041.0
106	1661566028448	3747092.0
107	1661566028496	3747143.0
108	1661566028582	3747194.0
109	1661566028672	3747296.0
110	1661566028721	3747347.0
111	1661566028762	3747398.0
112	1661566028808	3747449.0
113	1661566028849	3747500.0
114	1661566028897	3747551.0
115	1661566028985	3747602.0
116	1661566029026	3747653.0
117	1661566029071	3747704.0
118	1661566029112	3747755.0
119	1661566029159	3747806.0
120	1661566029203	3747857.0
121	1661566029336	3747959.0
122	1661566029383	3748010.0
123	1661566029430	3748061.0
124	1661566029472	3748112.0
125	1661566029512	3748163.0
126	1661566029608	3748214.0
127	1661566029658	3748265.0
128	1661566029708	3748316.0
129	1661566029750	3748367.0
130	1661566029841	3748469.0
131	1661566029889	3748520.0
132	1661566029934	3748571.0
133	1661566029979	3748622.0
134	1661566030026	3748673.0
135	1661566030069	3748724.0
136	1661566030169	3748775.0
137	1661566030218	3748826.0
138	1661566030267	3748877.0
139	1661566030312	3748928.0
140	1661566030357	3748979.0
141	1661566030401	3749030.0
142	1661566030442	3749081.0
143	1661566030492	3749132.0
144	1661566030534	3749183.0
145	1661566030582	3749234.0
146	1661566030676	3749285.0
147	1661566030723	3749336.0
148	1661566030768	3749387.0
149	1661566030813	3749438.0
150	1661566030857	3749489.0
151	1661566030902	3749540.0
152	1661566030986	3749591.0
153	1661566031032	3749642.0
154	1661566031081	3749693.0
155	1661566031125	3749744.0
156	1661566031166	3749795.0
157	1661566031211	3749846.0
158	1661566031261	3749897.0
159	1661566031308	3749948.0
160	1661566031351	3749999.0
161	1661566031443	3750050.0
162	1661566031491	3750101.0
163	1661566031533	3750152.0
164	1661566031582	3750203.0
165	1661566031631	3750254.0
166	1661566031675	3750305.0
167	1661566031719	3750356.0
168	1661566031760	3750407.0
169	1661566031806	3750458.0
170	1661566031892	3750509.0
171	1661566031936	3750560.0
172	1661566031986	3750611.0
173	1661566032032	3750662.0
174	1661566032077	3750713.0
175	1661566032118	3750764.0
176	1661566032166	3750815.0
177	1661566032253	3750866.0
178	1661566032300	3750917.0
179	1661566032347	3750968.0
180	1661566032389	3751019.0
181	1661566032432	3751070.0
182	1661566032480	3751121.0
183	1661566032521	3751172.0
184	1661566032568	3751223.0
185	1661566032698	3751325.0
186	1661566032746	3751376.0
187	1661566032795	3751427.0
188	1661566032842	3751478.0
189	1661566032888	3751529.0
190	1661566032930	3751580.0
191	1661566033012	3751631.0
192	1661566033057	3751682.0
193	1661566033103	3751733.0
194	1661566033148	3751784.0
195	1661566033188	3751835.0
196	1661566033236	3751886.0
197	1661566033323	3751937.0
198	1661566033363	3751988.0
199	1661566033411	3752039.0
200	1661566033456	3752090.0
201	1661566033500	3752141.0
202	1661566033586	3752192.0
203	1661566033631	3752243.0
204	1661566033681	3752294.0
205	1661566033722	3752345.0
206	1661566033772	3752396.0
207	1661566033813	3752447.0
208	1661566033862	3752498.0
209	1661566033956	3752600.0
210	1661566034001	3752651.0
211	1661566034048	3752702.0
212	1661566034140	3752753.0
213	1661566034228	3752855.0
214	1661566034273	3752906.0
215	1661566034317	3752957.0
216	1661566034363	3753008.0
217	1661566034408	3753059.0
218	1661566034492	3753110.0
219	1661566034537	3753161.0
220	1661566034585	3753212.0
221	1661566034677	3753314.0
222	1661566034720	3753365.0
223	1661566034767	3753416.0
224	1661566034813	3753467.0
225	1661566034951	3753570.0
226	1661566035000	3753621.0
227	1661566035046	3753672.0
228	1661566035088	3753723.0
229	1661566035132	3753774.0
230	1661566035177	3753825.0
231	1661566035223	3753876.0
232	1661566035317	3753927.0
233	1661566035360	3753978.0
234	1661566035403	3754029.0
235	1661566035448	3754080.0
236	1661566035492	3754131.0
237	1661566035541	3754182.0
238	1661566035584	3754233.0
239	1661566035677	3754284.0
240	1661566035775	3754386.0
